,username,tweet,likes_count,sentiment_analysis,sentiment_value
444408,fantasma_jota,lo malo de vacuna rusa no es falta de protocolos lo malo será pidiendo que se traiga vacuna a colombia para que la apliquen a todos menos a él que va a esperar la que si es segura y a diciendo que ella ya la tendría aquí en bogota si la dejan,0,Negativo,4.588426087818858e-17
113264,geekindignado,que yo me aclare por un lado nos dicen que una comunidad o puede comprar la vacuna rusa porque no la autorizado la agencia europea peor por otro vemos a un país europeo anunciando la compra de esa vacuna la ue es un caos total,0,Negativo,4.6417373464967923e-17
45734,desde_lrd,no somos antivacuna a usted nadie lo está tratando de influenciar póngase su vacuna china y que le vaya bien no nos quejamos de nada solo atendemos la disposición del presidente de que china no puede negociar ni invertir en seguridad nacional mi vida es seguridad nacional,0,Negativo,4.643707087762327e-17
297241,andy87907848,que distinto hubiese sido todo con mm hoy hablaba con mí mamá y ella me decía vos crees que mm hubiera ni siquiera pensado en la vacuna rusa jamas hija estoy segura si ma claro que no no les importamos nada hija que desgracia todo esto me terminó diciendo,35,Negativo,4.6481419035228736e-17
38146,santiagomarino,dice el jefe de gobierno de caba que educación es prioridad por eso comenzaron las clases dos semanas antes que el resto pero a les docentes no les dio ni barbijo ni barbijo y decidió que tampoco dará la vacuna china decidida para ese sector en el plan nacional mamita pollo,106,Negativo,4.6521116760011775e-17
178917,brendav40755142,a ver bot porque no te veo cara hoy que salio la aprobación de la fase 3 de la vacuna rusa existe gente tan imbecil que dicen que le da miedo la vacuna porque la tellez dijo como sonorense me avergüenza haber votado x ella y si este gobierno es tan fascista lárgate a suiza bot,0,Negativo,4.6571645489791876e-17
232209,sindyflorez8,por eso le digo trato de entender y que usted en su sabía e infinita sabiduría me explique como así que la vacuna rusa se está aplicado en 9 países pero es una vacuna mala que la dejan operar es que debe ser que no han buscado de su asesoramiento una persona tan respetada,0,Negativo,4.6928204780949056e-17
263240,monicervellini,nop no es una cuestión de mejor o peor se necesitan resultados para poder saber a quien aplicársela y a quien no cosa que de la vacuna rusa no hemos visto ni un sólo dato la aprobó el ministerio en base a creencias una vergüenza pero todo es posible con los k,1,Negativo,4.7089067647985455e-17
235240,lolir20,la inmunidad de la vacuna rusa es de 3 meses la forra que tenemos por ministra dice que va a dar solo la 1era dosis para vacunar más gente que en 3 meses pierde la inmunidad los hdp no dicen que no pueden traer la 2da dosis porque es inestable la tendrán solo los rusos hdp,2,Negativo,4.7097530656894366e-17
132144,sainthades,que forma tan perversa de distraer a los pendejos de los chavitas por un lado les dice que trajo la vacuna rusa y por el otro culpa a eeuu por no poder importar vacunas imperialistas supongo que el peo es que ellos no se pusieron la vacuna rusa sino la americana,3,Negativo,4.722579203058853e-17
151218,anallor72872498,yo no entiendo nada al principio nadie se queria vacunar por q la vacuna rusa era un negociado estaban envenenando nadie confiaba el 60 no se la iba a dar ahora escandalo x q no hay vacunas deberian haber inscripto a los q no se la querian poner debe haber registro,0,Negativo,4.728362505470541e-17
50408,verytw,para que imaginar si eso y peor pasa ahora sin sputnik sin educación sin libertad y con 50000 muertes ah por cierto tampoco quieren comprar la vacuna china están tironeado el precio aunque alverso dijo que primero está la salud y no la economía para que imaginar no,19,Negativo,4.734178341625978e-17
235345,henryhansbetts,con la vacuna rusa que ha causado solo en argentina mas de 320 casos adversos y los rusos no responden eso es lo que quieren para los colombianos que se enfermen o mueran por una vacuna que no tiene garantia alguna eso es lo que quiere la izquierda joder más al pueblo,2,Negativo,4.780670030805922e-17
29228,yanopienso,creo que usas a tu tío para fines políticos y eso sí es condenable lo que te importa es que vacunen así sea con el mayor robo de la historia sin saber si te ponen agua o vacuna y ya que tanto te duele investiga esta vacuna china lee no te preocupes que no hay mucho,6,Negativo,4.85930814823056e-17
294041,diegocsz,kreplak diciendo que los periodistas mal interpretaron que ellos siempre dijeron que la vacuna rusa estaba aprobada entre 18 y 60 años cuando el títere dijo que lo iban a aplicar a los mayores este gobierno se pasa de hdrmp,2,Negativo,4.904840495597944e-17
147979,jona_roque,lo único que puedo rescatar de alberto fernández sobre el tema de las vacunas es que sí dijimos que la vacuna rusa era veneno y si él no se la hubiera puesto muchos ni siquiera pensaríamos en hacerlo y ya es literalmente lo único en que le doy la razón,0,Negativo,4.9556851760345654e-17
316412,leandro79754437,por qué todos dicen lo mismo la vacuna rusa es una de las más desconfiables en el mercado y varios científicos lo han dicho ya ni siquiera lo han probado masivamente en su población y el presidente ya mintió diciendo que iban a llegar en diciembre qué confianza te da eso,0,Negativo,4.9884007745472925e-17
423426,fabianterr3,ebrard ah por eso el fuchi caca a la vacuna rusa es cierto que slim ya dijo que no va a ganar dinero con la vacuna pero ya sabemos que no podemos creer en la sinceridad de la mafia del poder claro hablamos del futuro los médicos de trun todavía no dan con ella,0,Negativo,4.998968063851764e-17
71515,vicgar972,1 vacuna rusa el mismo putin dice que no es segura para mayores de 60 y que él no se vacunará 2 vacuna china están comprando ellos mismos otras vacunas sin comentarios 3 vacuna de pfeizer con ver a una enfermera desmayándose la peor publicidad que puede haber,0,Negativo,5.138463260631113e-17
282129,vicgar972,1 vacuna rusa el mismo putin dice que no es segura para mayores de 60 y que él no se vacunará 2 vacuna china están comprando ellos mismos otras vacunas sin comentarios 3 vacuna de pfeizer con ver a una enfermera desmayándose la peor publicidad que puede haber,0,Negativo,5.138463260631113e-17
446816,ceva_parabellum,es que hasta la oms que no sirve a dicho que habia que probar la vacuna rusa no es normal hacerla tan rapido no los chinos que les interesa mas vender todos los que estan haciendo la vacuna quieren eso ya dicen que la tienen lista,0,Negativo,5.152424366459907e-17
123407,dr_cordobes,no hay p a qué les venga bien jaja si no hay vacunas son unos chotos porque no consiguen si vienen es porque los otros no la quieren si traen la vacuna rusa es veneno y nos hace comunistas ah no pero después pasó a ser una gran vacuna coherencia por favor,0,Negativo,5.1770003217560976e-17
145137,birrareputation,todo bien pero la mitad de la gente que ahora se queja de las vacunas vip son los mismos que hace 3 meses salían diciendo que eran antivacunas porque no se iban a poner una vacuna rusa,0,Negativo,5.1832802479735664e-17
286057,aabadonh,el diputado radical josé cano presentó un pedido de juicio político al ministro ginés gonzález garcía el radical mal informado publicó en su cuenta de twitter vladimir putin dijo que no se recomienda la vacuna rusa para mayores de 60 en realidad no dijo nada de eso,3,Negativo,5.2131094856786336e-17
34321,mariane81467138,envié ayer un email al msp y me dijeron que me tengo que dar la vacuna china yo no solo soy funcionario de una de las instituciones del grupo sino que además soy parte del personal de atención a la salud de esa institución no entiendo xq no puedo recibir la vacuna de pfizer,1,Negativo,5.242062914175057e-17
297742,brujas71,nosotros tenemos ministerio de salud pero lo que no tenemos es u s por eso nos ponen la rusa total a la gente mientras le pinchen el brazo y le digan que ya está les da lo mismo yo no quiero la vacuna rusa que se la pongan los políticos 1 presidente 2 vice 3 m salud,2,Negativo,5.268209799791157e-17
220219,conradofq,eso no es nada uno que se levanto en armas asalto etc etc presidió el país sale en m24 comentando porque no se habilitó a casmu a comprar la vacuna rusa sin la más mínima idea lamentable lo más triste que la mitad de uy padece una ceguera crónica,0,Negativo,5.28133290017494e-17
61335,josecri96371596,ahora dicen que el acuerdo al que llegó el perú por la vacuna china no es de estado a estado si no que el pero firmó un acuerdo con una empresa china informal y es por eso q no quieren decir cuanto cuesta la vacuna y luego dicen secreto comercial jajaja,0,Negativo,5.2893210400731346e-17
185989,rubgonzaok,son tan rufianes que se ahogan en su rabia cuando desechaban la vacuna rusa o sovietica era la peor negociacion del gobierno ahora piden por mas y se quejan que es poco por que son tan hdp no se cansan de tirar bosta tanto es el deseo de que al gobierno le vaya mal,0,Negativo,5.3016150737856135e-17
187415,pistorey,lilly téllez no me cae bien pero no entiendo a aquellos que la critican porque ya salieron los resultados de la vacuna rusa sputnikv justo es lo que la señora pedía que hubiera transparencia o explicación sobre por qué se iba comprar si no habían pruebas de que funcionara,0,Negativo,5.34408541894364e-17
242827,guzmanacevedo1,si traen la vacuna rusa no solo no voto a los blancos nunca más en mí vida sino que además me voy del país cuando me reciba demostraría que no hubo ni un cambio porque por ahora anduvieron a puro pase en comisión acomodos suba de tarifas y 0 auditorias,0,Negativo,5.355859400744901e-17
200286,gespana1957,campe los medios tradicionalistas se han puesto de acuerdo para hacerle mal promoción a la vacuna rusa entre ellos y la sorpresa fue que su padre del análisis superior dijo que el prefiere la spunik y por otro lado le echan lodo a la pfizer como la peor vaya guerra,0,Negativo,5.3889753533484065e-17
60311,juvenalha,el mal llamado presidente dice que las caras vacunas de pfizer se van a ir a países pobres y que nos preparemos porque la vacunación continuará con la vacuna china barata no importa que no esté debidamente probada y que no se recomiende a mayores de 60 años ahorro es ahorro,0,Negativo,5.396942173236042e-17
127698,beatriz_efe,la misma gente que dice que hay q aprobar ya la vacuna rusa sin ningún control es la que dice que a ellos la de astra zeneca no q esa es peligrosa y eso que ha pasado todos los controles y a eso le llamamos ser racionales,5,Negativo,5.4437883995545846e-17
63989,cristinainost14,porque tiene que ser politico tiene que ser de putin china y la de eeuu no eso es politica no tenemos que cerrarnos a la de eeuu porque es de tramp quf nos importa lo que importa es que llegue la vacuna china no tienen ni para ellos chinos hasta debajo de las piedras,0,Negativo,5.4531571045569947e-17
152853,agustiina_,creo que hay que reconocer que los mismo que militaban vacuna rusa no son los que lloran porque no se la dan no niego la mala gestión y la escasez no dejan de ser gatas floras en fin como todos jajaja el ser humano,0,Negativo,5.4609586560218314e-17
131265,rolandosutherl4,menos mal q lo de l diputada no paso de un error por no entererarse bien de lo que va a escribir no daño a nadie arrecho fue el presidente de la federación medica que exigió al pueblo que no se vacunaran con la vacuna rusa y mucha gente le creyó y lo de la academia de ciencias,0,Negativo,5.4929869063541517e-17
304689,toquimendez,alverso dijo que no tenía dudas sobre la vacuna rusa esto automáticamente hace desistir de colocarse la vacuna rusa al 60 de la población nacional el récordman mundial entre los mentirosos dice que no tiene dudas sobre la vacuna rusa la peor promoción para la vacuna rusa,25,Negativo,5.5180654771931354e-17
175115,mrreiki07,y lo peor es que dijo que la vacuna rusa era un fiasco y nunca tuvo capacidad de autocrítica no se le desea el mal a nadie pero quien se lleva se aguanta,5,Negativo,5.5296921887245346e-17
146293,_colombiahumana,la pregunta no es como se llama la pregunta es cuando llegan y si llegan no se les olvide q pudo llegar hace meses pero politisaron las vacunas con el cuento del comunismo y el castrochavismo y muchos en la mesa de dijeron yo no me pongo la vacuna rusa,14,Negativo,5.552098699720304e-17
59333,marthagonzlezd5,claro que no nos van a vacunar no hay vacunas no se han comprado lópez pretendió que se las regalaran y fue rechazado lo peligroso es que compren la vacuna china que no sirve para adultos mayores o cubana que no sirve para nada,2,Negativo,5.557638086010017e-17
68047,organizacione16,pues sí lamentablemente este gobierno nunca percibió lo que se avecinaba y hoy todo está fuera de control lo peor de todo por ahí viene la vacuna china y tal vez la rusa con lo cual le van a dar con la de damocles a este indefenso e inofensivo pueblo mexicano qué triste,0,Negativo,5.564305943891438e-17
46320,arturo_carpio,2 en algún momento alguien dijo esas vacunas chinas no sirven si quieren voluntarios porque no le ponen la vacuna a vizcarra y a toda su familia bueno pues así fué resulta que ahora todos quieren la vacuna china que se supone era mala,2,Negativo,5.579883316396907e-17
326868,iriza_carlos,pero como explicas que ya la vacuna rusa la promovieron y dijeron que ya estaba lista y en rusia tuvieron récords de contagios y subiendo y las 2 000 que llegaron a venezuela no se ha sabido nada al respecto por eso es que nadie les cree todo lo del comunismo es oscuro,0,Negativo,5.603887184625347e-17
386359,abogados_mc,con el fracaso de la vacuna de oxford por qué no se plantea la compra de la vacuna rusa que ha dado buenos resultados luego se les llena la boca con eso de que la salud no es un negocio y tú vas y sales a los balcones a aplaudir y lo que es peor vas y te lo crees,0,Negativo,5.631180557089693e-17
194411,hectorhdz78,será porque la vacuna rusa no esta aprobada por la oms y la fda ni hay información de la fase 3 y de las otras no van a surtir ya que tu amo dijo que mejor las cedieron a paisas mas pobres cosa que no ocurrió que no compro nada pero todo por defender a tu amo borregito,1,Negativo,5.677682024469865e-17
151231,silvana73179216,no se pedia de la vacuna rusa nada más que los papeles que presenraron todas las vacunas no somos antivacunas pero se empezó a vacunar sin tenerlos despues aparecieron como me pregunto la gente va a tener confianza si hasta putin dijo que no se vacunaba,0,Negativo,5.720652458965892e-17
38236,sr_quest,de que ciencia estas hablando no se sabe cuanto va a durar la protección de la vacuna china y mientras esperamos que los burócratas traigan y vacunen al resto vamos a seguir enfermando y muriendo por miles este tipo de gente no debe llegar ni siquiera al congreso,1,Negativo,5.76063139581655e-17
213168,r083_r7,ah que la téllez cómo demonios sabe que la vacuna rusa sputnik es de mala calidad es la primera vez que leo esa estupidez y vaya que la trepadora solo twittea idioteces propongo que a esa mujer le apliquen la vacuna comunista o nada,4,Negativo,5.79527809657546e-17
146346,gerber_marcos80,lo peor de todo es que no dejan importar las vacunas ponen tantos requisitos absurdos que va a ser imposible que puedan importar no quieren la vacuna rusa piden fda algo que no va a cumplir la sputnik v a pesar de ser 92 eficaz aplausos incompetentes,0,Negativo,5.798067131260219e-17
148740,batichicho,saborit vs militaron durante mas de un año que la vacuna rusa era insegura que no la había aprobado ningun pais del mundo que no había resultados que no había que darsela que nos iban a envenenar y a implantar un chip que la pandemia no existe y ahora salen a pedir vacunar abuelos,1,Negativo,5.802636534991718e-17
197600,ivanfernandez20,guez es que no es cuestión de odio lo que pasa es que las otras dos no están en trámites para ver si entran al país o no si la vacuna rusa no estuviera en esa situación te aseguro no habría este debate pero lo está y se tiene que asegurar que no sea un problema si se aplica aquí,1,Negativo,5.808842748287273e-17
101042,pablodf76,tn informó correctamente la vacuna rusa no fue aprobada por anmat ni por ninguna autoridad técnica sino por el ministerio de salud y se le llama vacuna rusa porque es rusa seguramente a los rusos no les molesta así que no veo por qué le tiene que molestar a alguien más,4,Negativo,5.85845082893966e-17
277128,pablodf76,tn informó correctamente la vacuna rusa no fue aprobada por anmat ni por ninguna autoridad técnica sino por el ministerio de salud y se le llama vacuna rusa porque es rusa seguramente a los rusos no les molesta así que no veo por qué le tiene que molestar a alguien más,4,Negativo,5.85845082893966e-17
77052,paul_bazzo_17,como dice cuneo alverso y su grupo de rufianes se hizo traer en secreto 500 dosis de la vacuna china se la colocaron y con eso piensan que son inmunes por eso la foto de jujuy sin ningun tipo de prevención y por ello es que dice que no se va a vacunar pq ya estaria vacunado,0,Negativo,5.877646389800497e-17
3485,anfrola,quisiera saber por qué y de qué es vizcarra culpable ni siquiera se le ha dejado gobernar la mafia fujiaprista ha tomado al país de rehén en los últimos 5 años la misma gente que grita que la vacuna china no sirve afirma que vizcarra asesinó a miles de peruanos por 1,0,Negativo,5.888286119807091e-17
345424,alsinaquindimil,me imagino que vos vas a ser uno de los primeros en vacunarte con la vacuna rusa si o no yo no voy a dudar de tu palabra vos dudas de la palabra de viviana canosa no le crees que no se va a vacunar yo no me voy a vacunar dudas de mi palabra yonomevacuno lanatasinfiltro,2,Negativo,5.895957592319988e-17
93408,dianis6101,jajaaja perdón no soy anti vacuna ni anti covid 19 pero ustedes creen que si realmente necesitáramos vacuna china ya no la tendría por favor hasta cuando la corrupta farmacéutica aquí vamos a endeudar más al país con algo que no es tan malo como nos lo hacen creer r fregona,0,Negativo,5.89977390123855e-17
165062,rdlfmrtnz,delgado es poquísima la madre de aguilar camín al firmar esa carta luego de que dijo que la vacuna rusa solo sirve para los rusos esto no es el mundo al revés en que los amlófobos rabiosos viven desde el 1 dic 2018 esto es la cumbre de la estupidez dinero hay lo que no hay son vacunas,17,Negativo,5.900975616144551e-17
165007,rdlfmrtnz,es poquísima la madre de aguilar camín al firmar esa carta luego de que dijo que la vacuna rusa solo sirve para los rusos esto no es el mundo al revés en que los amlófobos rabiosos viven desde el 1 dic 2018 esto es la cumbre de la estupidez dinero hay lo que no hay son vacunas,1,Negativo,5.900975616144551e-17
164997,rdlfmrtnz,es poquísima la madre de aguilar camín al firmar esa carta luego de que dijo que la vacuna rusa solo sirve para los rusos esto no es el mundo al revés en que los amlófobos rabiosos viven desde el 1 dic 2018 esto es la cumbre de la estupidez dinero hay lo que no hay son vacunas,3,Negativo,5.900975616144551e-17
220183,maybel65,venezuela tiene que tener mas de una alternativa no solo rusia asi que los que se dicen presidentes que se pongan de acuerdo aunque sea una vez en su vida hay gente que no quiere la vacuna rusa otros que ni pendiente,0,Negativo,5.916893245080103e-17
278974,eemieb,no para no es mala leche no miro tele pero la enganche de pedo esa nota lo que dicen es que compramos la vacuna rusa pero anmat primero se puso a aprobar la otra osea sería más lógico que le dieran prioridad de estudio a la que compramos eso estaba diciendo el chabón,0,Negativo,5.929512923286431e-17
235729,maxargam,ahora resulta que me paga pfizer y la big pharma para decir que el gobierno está haciendo cualquier cosa y no puede ni siquiera dar bien la vacuna rusa capos si saben dónde me dejaron la guita avisen que no llego a fin de mes xq ya pagué el alquiler y ni se les ocurra un tugo,26,Negativo,5.9483067968973e-17
341679,beagoyllardet,buenas tardes twitteros estoy viendo el programa de fantino ayer berni dijo q la vacuna rusa estaría lista para diciembre ahora resulta que la vacuna no esta aprobada y que no se sabe si estará lista para marzo para q c crean espectativas falsas todavía no hay nada firmado,3,Negativo,6.030629608966665e-17
431122,leocolautti,se dieron cuenta que hay gente que se opone a todo aunque sea contradictoria es insoportable si no arreglan con el fmi tienen que arreglar si arreglan no era como tenía que ser si la vacuna rusa no me la doy si es de oxford porque no se quedaron con la rusa infumables,4,Negativo,6.069787851511296e-17
210756,nefesh_gr,teriosa1 como cualquier mexicano sabe por la plata baila el mono y si no pagaron no sirven de nada los contratos de precompra que menciona y no pagaron por eso ahora llegará la vacuna rusa para la plebe porque es más barata no importa que no haya pasado la fase 3,0,Negativo,6.129650585566853e-17
228071,mariaselim,censurar la cuenta d trump cuando esta incitando a la violencia me parece bien lo q no es bueno es q se crea dueño y señor y censure lo q a ellos no les gusta como lo hizo con la cuenta oficial d la vacuna rusa donde dan información sobre esta cual es la razón,0,Negativo,6.1313103418354e-17
295562,eldoctorgorila,no compraron la vacuna testeada de pfizer que por ejemplo compró chile y méxico pero sí compraron la vacuna rusa no testeada que no es recomendable para la población de riesgo de mas de 60 años ahora sí podemos decir que éste es el peor gobierno de la historia o falta algo mas,29,Negativo,6.154722796168516e-17
38940,soygraceok1,escuche a zin persona que no me gusta que dijo que en la nacion que le avisaron que se va a vacunar a docentes porque la vacuna china no tiene completa la fase para mayores de 60 años por eso hacen este relato de vacunamos a los docentes,3,Negativo,6.159555082455512e-17
244488,bawer24,se imaginan la risas tan hps de la esposa de este man contandole a las amigas ese argentino me cogió y le elevó por las paredes y todas partes y tu marido no te dijo nada le dije que me vacune con la vacuna rusa como el habla de eso pero no sabe nada se lo creyó jaajjaj,0,Negativo,6.160005034639985e-17
232586,lamiignacio,helguera me toco hace poco compartir mesa con gente que desconfiaba de la vacuna rusa porque no sabian lo que se metian pero tomaban ivm en presentacion para animales preventivo como decis vos no digo que no funcione dicen que si pero hay que ser responsables,1,Negativo,6.164039384073942e-17
278881,adrimarpal1,jajaja ayer la madrina de mi hijo me dijo que iba a esperar que la fundacion huesped dijera si se podia pones la vacuna rusa no le conteste sino no vuelvo a relacionarme khan nos arruino la vida este año el fanatismo los enceguece,0,Negativo,6.170894681038206e-17
262629,oproscritoxan,a mi me parece curioso que alguien se crea que la razon por la que la gente no se quiere vacunar es por esa chorrada que el gobierno no es de su cuerda a menos que consiga la vacuna rusa o china no me vacunare prefiero no salir de mi casa en años si es necesario,1,Negativo,6.174959162475741e-17
265879,roman_nob10,una mina que va de secreto a rusia el anmat nunca aprobó la sputnik sino la pfizer el mismo creador de la vacuna rusa dice que no es apta para mayores de 60 pero el mononeuronal este repite que es apta porque un gordo que no sabe ni abrir una botella de agua se lo hizo creer,2,Negativo,6.20203769053938e-17
419303,semsaudade01,la gente cree que porque ya no se miran los entierros exprés o ya no se ve gente caer o denuncias todo está normal ya no hay covid19 más con la idea de que la vacuna rusa viene primero a nic entonces todo está ok pero no nada está ok,2,Negativo,6.285386194465444e-17
12335,emilialeana,porque no lo sabía el pdte fue parte de un ensayo de una vacuna china de la que nadie se quería poner en septiembre octubre aún no se sabía de su eficacia y no lo dijo porque era un asunto reservado privado al igual que muchos voluntarios q mantuvieron en reserva su nombre,0,Negativo,6.308759128442422e-17
135653,arturocayalart,ahora hay apuro para que la población se vacune porqué demoraron en traerlas porque se le dijo que no a pfizer porque no a la vacuna rusa ahora que brasil está prendida fuego aquí tienen apuro para que la gente se vacune y la responsabilidad es,1,Negativo,6.31376904272739e-17
26270,melissita1204,acabo de hablar con mi papá 70 años lo que ha entendido del destape de las vacunas la vacuna china no sirve estaba incompleta y la han puesto así nadie sabe si funciona le dije que a el le pondrán pfizer quedó tranqui qué horrible meterles miedo a los adultos mayores,23,Negativo,6.33516211765062e-17
301832,marcelavestru,como rompen las pelotas cuando hace un mes hablamos de la vacuna rusa uds decían que se tenía que vacunar primero ahora que ya llega y él dice que lo ca a hacer esta mal que lo haga la verdad que son un asco de personas todos los de cambiemos,1,Negativo,6.337994451590227e-17
446563,diaz_orjuela,porque la oms pone en duda la vacuna rusa cuando ni siquiera la han estudiado seguro que si hubiera sido gringa o inglesa nadie estaría diciendo nada y lo que más preocupa es que los otros científicos se prestan para hacerle mala propaganda,1,Negativo,6.351177270284001e-17
363245,jhan074,villegasp estos como que ya se pusieron la vacuna rusa eso como que son los efectos un bate quebrado le pasa el mando a un bate estillado porque más que quebrado está eso sería peor que decir que no abra más presidencia interina eso es como pasar de una bombona de oxígeno a un cisterna,0,Negativo,6.35311937955967e-17
184557,guiriguiri5,no pedenjo nadie se opone a la vacuna rusa lo que pasa que alguno de nosotros nos consideramos personas y no nos dejamos poner algo que no sea seguro nadaba más porque el kks diga que lo hagamos dicho esto ya con la aprobación de la oms nos la ponemos y no pasa nada,2,Negativo,6.358208268819806e-17
39261,chamacotenebroz,universal mx mx mx dimitrov quadri almenos valiera la pena el maltrato lo peor es que les están aplicando la vacuna china sinovac que no tiene estudios más que los mismos de los chinos reportando 55 3 la vacuna de menor efectividad al grupo más vulnerable la peor pendejada de este gobierno desgraciado,0,Negativo,6.365524650941387e-17
203190,america220475,mismo dijo no a la vacuna rusa ahora que siempre sí que cuál es el problema con la vacuna rusa el mismo gatell lo dijo el 11 de agosto no se puede no se debe dijo ahora dice que sí y hasta da el aval cofepris gatellvsgatell,0,Negativo,6.383970317276989e-17
53419,copano,que es esa locura de pensar que la vacuna china es de mala calidad cuando están rodeados de aparatos hechos en china el tema al final es qué hay personas que buscan y buscan argumentos para negarse a vacunarse un desastre de humanos,2029,Negativo,6.446465691656973e-17
433428,avephoenix1408,acerca de la vacuna rusa creo que el argumento de que las cosas rusas son de mala calidad no tiene mucho asidero porque en realidad cuantas cosas rusas han usado los rusos como herederos soviéticos pusieron una nave en el espacio antes que eeuu se pusieron a la par y sobrepas,1,Negativo,6.499648090917426e-17
345017,colo_ryndycz,todo bien con la vacuna rusa pero no les parece raro que solo la hayan probado en setenta y seis 76 personas y que ni siquiera pasó todas las fases no sé yo esa cosa no me la pongo,1,Negativo,6.513811770776257e-17
291891,populismo_atroz,la vacuna rusa no se puede aplicar a los mayores de 60 años si la aplican en el conurbano será un desastre porque por dos meses no se puede tomar alcohol inviable en esta aldea descompuesta no sirve y ahora no la traen estamos totalmente en bolas la confusión en peronia es total,14,Negativo,6.579454355360031e-17
261608,__argentinas__,a lo que me refiero es que no solo somos los argentinos que no queremos la vacuna rusa los franceses tampoco quieren la de pfizer en general en mi opinión en el mundo no se les confía a estas vacunas onda salen con fritas,0,Negativo,6.645236128375808e-17
12503,moniso16,averigüe por la vacuna china no hay ninguna info que diga que se ouede dar la segunda dosis después de los 28 días a los que le hicieeron el estudio dicen que a los 28 días ya no tiene anticuerpos y que se va a necesitar 3 dosis de está vacuna ellos la quieren correr,0,Negativo,6.647926693223627e-17
31809,ruben50524,aparte que la vacuna china es la peor de acuerdo a los resultados del estudio de la uch y unmsm fue la mas cara que habría pagado el gob peruano y según indicios el gobierno habría estado trabando la negociación de otras vacunas porqué coima peor imposible,2,Negativo,6.69651638299325e-17
231742,cecilaveronica,yo leí el reportaje completo y vizzotti dice claramente que en el caso de la vacuna rusa la dosis 1 es diferente de la 2 el problema es que en lugar de cuestionar que los medios tergiversaron a vizzotti él sale a decir que ella no se explicó bien una vergüenza,1,Negativo,6.719790482631443e-17
172583,cruizj_ipn,bueno yo la cuestioné con respecto a por qué se tiene la idea de que lo barato es chafa con su comentario respecto a la vacuna rusa ya que aparte de que cuestionar la eficacia de la misma la cuestiona por barata no creo que eso sea un ataque,0,Negativo,6.754272598380098e-17
20434,gustavoarnau,tenia turno para el 09 03 cuando me toman los datos me preguntan la edad 60 por lo cual no me vacunaron porque tenían la vacuna china que se aplica hasta 59 años me dijeron que en 10 15 días me volvían a llamar espero que cumplan,0,Negativo,6.773977186799862e-17
332931,magaliazulada,mi abuela ya me dijo que ni en pedo se pone la vacuna rusa pero al mismo tiempo yo no pienso cuidarme minuciosamente por toda la eternidad no sé que hacer,0,Negativo,6.800611296028252e-17
25427,fernand07474461,oscar no creo que la vacuna china sea mala lo malo de esta es fue adquirida polemicamente recordemos que la actual china ya no es la de 20 años atrás ahora es una super potencia que no dejaría pasar por alto una mala vacuna,5,Negativo,6.846758271869937e-17
108831,niqueco,recordemos que llach no sólo dijo que el conurbano de dónde vendrá la sputnik v local es inviable y no produce nada también dijo que no deberíamos tener anmat porque para eso está estados unidos con su fda la cosa es que estados unidos todavía no aprobó esta vacuna rusa,58,Negativo,6.857756381037604e-17
58515,angelfranco2015,ludena peru confiarias en la vacuna peruana confiarias en la vacuna china si el perú la está comprando para salir del paso ya que no tenía nada y a los vecinos ya les estaba llegando las vacunas de pfizer peor aun la vacuna china es la más cara y la peor de todas,6,Negativo,6.919684459200543e-17
25483,pat51323708,no es por ser mujer o hombre si no es porque no hace nada bueno por el país en vez de amenazar por lo de la vacuna china si tan segura esta q no es cierto esto salga con pruebas y desmientalo ser mujer no significa ser pobres desvalida es ser valiente con la mirada arriba,2,Negativo,6.932905796304055e-17
271285,jontan73,una persona me dijo que no me pongs la vacuna rusa pq anda a saber que tiene eso y que la usan para espiarnos claro señor putin nos quiere espiar a nosotros dos pq seguro vamos a salvar al mundo del apocalipsis pajero,13,Negativo,6.94882176694686e-17
81277,chetetriana,1979 yo ya no me creo nada nos meterán solución salina obligatoria a precio de vacuna he visto por internet fotos de la vacuna china y pone fecha de fabricación abril 2020 en fin esto de la desinformaicon es lo que tiene uno no sabe ni a que atenerse pero yo no me pincho,1,Negativo,7.127906682368613e-17
158602,zazerep,me pregunto qué cdsm sabe el baltazar porras del buen o mal manejo de la vacuna rusa claro como la mafia de la iglesia católica vive feliz de la vida ese señor sin oficio ni beneficio lo único que hace es hablar paja y gamelote de lo que no le importa a ese solo le importa,2,Negativo,7.141122361352456e-17
248267,el15460834,contra la vacuna les entiendo la vacuna rusa es de la peor calidad y ni allá se la quieren poner pero el barbijo encerio ni estorba y se van a quejar por eso que ignorantes pero cuando les de covid 19 van a estar saliendo en televisión nacional pidiendo ayuda,0,Negativo,7.179588326880526e-17
28565,er_dogecoin,calla pulpin yo no defiendo a ortiz pero me parece una estupidez defender la vacuna china q no sirve ni para vizcarra seguro q ya cuantas dosis se habra vacunado eso lo de sagasti ni siquiera se le puede llamar maldad es algo aberrante y asqueroso,3,Negativo,7.187286229348256e-17
210467,jefe_julius,nada que ver tu comentario y un precisión la vacuna rusa no es que no apruebe ema todavía no pasa ese proceso por eso el apoyo de merkel para que realicen los test y así si pasa tener más opciones inmunizar a más personas te has convertido sólo en una triste porra pagada,10,Negativo,7.300113338305814e-17
