,date,username,tweet,likes_count,sentiment_analysis
55494,2021-01-29,jackymc10,por qué sinopharm es un secreto de estado mazzetti exigimos se sincere el precio que se está pagando por la vacuna china,259,Negativo
169024,2021-02-05,marcelopascu,rusia today se esta haciendo un festin con las burlas a la vacuna rusa que sucedieron en todo el mundo no solo aca y como ahora europa se las va a pedir de rodillas,258,Negativo
184778,2021-02-02,normanfpearl,otro descalabro para la dra panista la prestigiada revista científica the lancet confirma ya en fase iii la alta eficiencia de la vacuna rusa sputnik y el descrédito de la señora téllez,258,Negativo
52715,2021-02-03,mtruzmanp,1 2 hoy tengo dos preguntas que me gustaría compartir con ustedes desde hace muchos meses no se habla de muertes por el virus chino en china no he oído tampoco sobre ninguna vacuna china entonces cómo hizo el régimen chino para controlar su propio virus sin vacunas,258,Negativo
176715,2021-02-03,danielapastrana,nunca había oído una postura tan aberrante y anticientífica es un verdadero disparate dice el subsecretario sobre la pregunta de fetos humanos para la vacuna rusa y yo pienso nunca había oído al subsecretario decir palabras tan altisonantes conferenciapresidente,258,Negativo
168303,2021-02-05,eryayad,avísenle a tellez para que vaya a defender al pueblo alemán de dicha vacuna alemania ofrece apoyo para producir la vacuna rusa sputnik v,258,Negativo
179265,2021-02-03,fargote507,estoy sorprendido de la cantidad de personas que están contra la vacuna rusa porque creen que aun existe la urss comunista el resultado del trabajo de los retros panameños y los gobiernos que han hecho de panamá el segundo país que menos invierte en educación en latinoamérica,256,Negativo
202568,2021-01-27,lopezflores_,rusia antigua urss ha sido siempre el país pionero en desarrollo de tecnología industria telecomunicaciones y sobre todo solidaridad internacional hoy una senadora ladyantivacunas con el apoyo de acción nacional pretenden que nadie acepte la vacuna rusa son una vergüenza,256,Negativo
53128,2021-02-02,arielviano,ahora que dicen que la sputnik es efectiva van a traer la vacuna china improvisando con la salud,256,Negativo
178515,2021-02-03,milenio,vacuna rusa sputnik v es aún más efectiva en adultos mayores de 60 años,255,Negativo
179278,2021-02-03,divalustar,lilly tellez al enterarse que cofepris autorizó la vacuna rusa como plan de emergencia,252,Neutro
177554,2021-02-03,luisfcocabezas,la vacuna rusa acaba de demostrar su eficacia habló la ciencia ponga a un lado sus prejuicios son estos últimos los que pueden terminar matándole,252,Negativo
205978,2021-01-27,celsopadillaav1,gatell estoy revisando a un abogado x que la vacuna rusa tiene alto riesgo si es aplicada a diabeticos y morir si la población del país es alta x que usted lo recalco en su conferencia x ende está dando el visto bueno de esta se le podra demandar x homicidio eso es correcto,252,Negativo
179636,2021-02-02,marcos4tva,noticia no apta para la oposición anunció que la cofepris emitió esta tarde la autorización para uso de emergencia de la vacuna rusa sputnik v el gobierno de rusia firmara el contrato para la compra de méxico de 24 millones de dosis,252,Negativo
180751,2021-02-02,beadixit,titular de clarín de mañana la vacuna rusa no sputnik v es inefectiva en el 8 de los casos,251,Negativo
215715,2021-01-25,cirogomezl,alaire en porlamañana sandra pitta farmacéutica doctora en biotecnología e investigadora de consejo nacional de investigaciones científicas y técnicas de argentina conicet qué se sabe sobre la vacuna rusa sputnik v,250,Negativo
168825,2021-02-05,elgatopolitico_,buenasnoticias mientras que en méxico la oposición se dedicó a difamar amlo y otros países sí le apostaron a la sputnik v el gobierno alemán se dijo abierto para apoyar la producción de la vacuna rusa para acelerar su entrega y aplicación,250,Negativo
168170,2021-02-05,helenavillarrt,el departamento de estado y su folletín informativo el no quiere que te enteres de que buena parte de latinoamérica especialmente en el vecino méxico han decidido apostar por la vacuna rusa aquí la última pataleta del tío sam,249,Negativo
181016,2021-02-02,quodcivis,según la prestigiada revista médica the lancet la vacuna rusa sputnik v tiene una eficacia arriba del 91 mucho más que la de pfizer que en realidad tiene un 33 de efectividad y que de con un 5 de efectividad legislativa asilascosas,249,Negativo
171333,2021-02-04,ecuernavaco,olga sanchez cordero después de la vacuna rusa,249,Neutro
189214,2021-02-02,deborahciencia,los resultados de los ensayos clínicos de la vacuna rusa acaban de hacerse públicos y han sido revisados por pares parecen tan buenos como los de las vacunas europeas pronto veremos el veredicto de la agencia europea del medicamento,248,Negativo
198753,2021-01-28,rochaperiodista,era de esperarse hay quienes por igual van a asustar a la población no solo con la vacuna rusa sino también con la china dice héctor aguilar camín experto en certificación de vacunas que la aplicación masiva de cualquiera de las dos sería una repudiable irresponsabilidad,248,Negativo
177774,2021-02-03,detodoelmundo33,hay una deliberada intención de atrasar la llegada de la vacuna rusa en beneficio del capricho del presidente cada muerto que ha pasado en todo este tiempo es pura responsabilidad del gobierno que la gente no se olvide que el capricho se paga con vidas,248,Negativo
188962,2021-02-02,mafecarrascal,pero mejor pelearse con los rusos mientras gran parte de la región vacuna con sputnik vacuna rusa sputnik v muestra efectividad de 91 6 concluye revisión,248,Positivo
185882,2021-02-02,danielsalinas00,así todos después de que nos pongan la vacuna rusa,248,Negativo
201003,2021-01-27,actualidadrt,la vacuna rusa sputnik v parte de moscú hacia bolivia noticiero 28 01 2021,247,Positivo
172191,2021-02-04,ricardomonreala,los resultados prometedores de la vacuna rusa sputnik v en la fase tres eliminan las descalificaciones infundadas y confirman la eficacia de la gestión de vacunas en la administración del presidente columna vía,247,Positivo
189344,2021-02-02,yolandaruizce,noticia importante la vacuna rusa sputnik v alcanza una eficacia del 92 según un ensayo con 20 000 participantes a través de pais,247,Neutro
166157,2021-02-07,cosovschi,compran la vacuna rusa esa vacuna no es segura nos envenenan los comunistas se ponen la vacuna para mostrar seguridad por qué primero los dirigentes todos corruptos mi mamá de 80 años está esperando hace 4 semanas,247,Negativo
54368,2021-01-31,elaval,dra nos aclara que vacuna china sinovac es una vacuna segura y muy similar a las vacunas que normalmente usamos en el plan de inmunización como la vacuna de la influenza puedes ver su intervención en el programa de ayer de en 1 2,247,Negativo
56081,2021-01-28,jebus_dice,vacunas pfizer llegan 10 mil vacuna china llegan 2 millones curioso,246,Positivo
196776,2021-01-28,actualidadrt,aterriza en bolivia el primer lote de la vacuna rusa sputnik v noticiero 29 01 2021,246,Neutro
188821,2021-02-02,irene010394,del ensayo de fase iii de la vacuna rusa sputnik v contra el covid 19 la prestigiosa revista científica the lancet publica que la eficacia del 91 aguante vladimir yo me pongo la rusa,246,Negativo
205024,2021-01-27,cirogomezl,con esta encuesta telefónica el censa a los adultos mayores que quieran recibir la vacuna rusa o china contra covid19 aunque aún no está garantizada la llegada de las dosis ni han sido aprobadas por las instancias internacionales más reconocidas,244,Negativo
193048,2021-01-30,sergiohuidobro,personas alarmadas por la procedencia y contenido de la vacuna rusa las mismas personas prefieren ignorar quién le cose los botones a su ropa de zara y quién extrae el cobalto para sus iphone hermoso,244,Negativo
186708,2021-02-02,rtultimahora,el presidente de argentina agradece a putin el suministro de la vacuna rusa sputnik v durante una conversación telefónica,243,Positivo
192384,2021-01-31,revolucion3_0,onu asegura que vacuna rusa sputnik v tendría un papel muy importante en la lucha contra el covid 19 espera su certificación por la oms,243,Negativo
205547,2021-01-27,ricbenedetti,es importante que los mexicanos conozcan el documento reservado que publiqué previo a este los efectos adversos serios de la vacuna rusa sputnik v gracias por la difusión,243,Negativo
174494,2021-02-03,mcantun,pais donde una psuedo reportera puede cuestionar una vacuna rusa donde un payasito se siente critico donde una sra se siente sabelotodo donde se quejan de libertad de expresion pero todo el dia estan mame y mame si es mexico fuerzapresidente fuerzaamlo,242,Negativo
208712,2021-01-26,rahulkmex,aquí en méxico destina recursos ilimitados a dos bocas tren maya y santa lucía compras de vacunas q no acreditan y con bombo y platillo vacuna rusa que no se ha autorizado en el tema de vacunas cero trasparencia compras que no vemos y q llegan a cuentagotas,242,Negativo
171120,2021-02-04,luis90rodrigu,tómala nobel de medicina aplaude la eficacia de vacuna rusa sputnik v y que dice la iletrada de lillytellezcorrupta vía mx,241,Positivo
180113,2021-02-02,tano2412,es verdad que la vacuna rusa se va a producir en nuestro país,241,Negativo
194558,2021-01-29,rand0m3e1,dice que no se va a poner la vacuna rusa por que se hincha,241,Negativo
183084,2021-02-02,joseytrewq,el tema no es si la posible vacuna rusa termina siendo una vacuna efectiva incluso la mejor o un peligro para la salud el tema es que el oscurantista régimen peronista anti ciencia infinitamente irresponsable procedió a inocular a los argentinos antes de que ello se supiera,240,Negativo
52364,2021-02-03,carmar0611,que rico ser un gobierno mediocre y encerrar a todos hasta q se les ocurra traer la vacuna china al final ellos y sus sobones cobran su sueldazo puntual cada mes mientras nosotros los q trabajamos somos los mas perjudicados que estaremos pagando gobiernodeinutiles,239,Negativo
217509,2021-01-24,mippcivzla,notimippci hungría compra 2 millones de dosis de la vacuna rusa sputnik v contra covid 19 lea más protégetedelcovid19,239,Neutro
210588,2021-01-26,donosolara27,hay que hacer el esfuerzo e ir a eu a vacunarnos o seguir presionando para que particulares la traigan a méxico la vacuna rusa que pretende comprar la 4t solo está siendo adquirida por países como argelia nicaragua venezuela palestina bolivia bielorrusia uds diran,239,Negativo
190669,2021-02-01,am750,argentina podría fabricar la vacuna sputnik v la fabricación de la vacuna rusa es parte de la agenda de convenio de cooperación estratégica firmado entre rusia y argentina en abril de 2015 durante el gobierno de cristina kirchner,239,Neutro
170260,2021-02-04,nicoolsze,ahora los que se ocuparon sistemáticamente de sembrar suspicacias sobre la vacuna rusa se lavan las manos y se enojan porque hay suspicacias sobre la vacuna rusa con todo respeto vayan a lavarse el orto no los olvidaremos,238,Negativo
171842,2021-02-04,rochaperiodista,algunos como héctor aguilar camín ya empezaron a esparcir la idea de que la vacuna rusa sputnik v solo será altamente eficaz en los rusos así andan de estado de ánimo ya solo les falta decir que la vacuna rusa habla ruso,238,Negativo
186342,2021-02-02,mariogiraldor,entonces la vacuna rusa resultó ser la mampana de las vacunas el tio putin sabe mucho,237,Negativo
174933,2021-02-03,rtultimahora,última hora la representante de la oms en rusia acoge con beneplácito la publicación de the lancet sobre la vacuna rusa sputnik v,237,Neutro
204153,2021-01-27,senadoresdelpan,la aprobación fast track de la vacuna rusa es un riesgo no ha sido suficientemente probada tomar decisiones bajo cálculos políticos y no por evidencia científica es la causa del desastre en salud exigimos seriedad y responsabilidad del verifiquen su eficacia,237,Negativo
181636,2021-02-02,milenio,vacuna rusa sputnik v es aún más efectiva en adultos mayores de 60 años,237,Negativo
58961,2021-01-23,bolsodemencian1,algunos ya tienen la vacuna china desde 2014,236,Neutro
206737,2021-01-27,_vicenteserrano,la senadora traidora del ahora trae campaña contra la vacuna rusa sputnik v lo platicamos con la diputada de,236,Negativo
208248,2021-01-26,facso,no sean imbéciles se duda de la vacuna rusa porque no ha sido revisada por pares no ha pasado de la fase 3 y la información disponible sobre su efectividad es siendo generosos opaca,236,Negativo
207265,2021-01-26,diario24horas,pese a que ya se anunció la llegada de la vacuna rusa sputnikv a méxico hasta el momento el fondo ruso de inversiones directas no ha solicitado de manera formal el registro para la autorización del uso de emergencia,235,Negativo
180193,2021-02-02,bgg6017,ojo cofepris acaba de autorizar el uso de la vacuna rusa sputnik v en este momento le acaba de llegar el aviso al dr en la conferenciacoronavirus,235,Neutro
205421,2021-01-27,hreynosod,es este inmenso mar de falta de información e improvisaciones que usa la 4t usted se pondría la vacuna rusa,235,Negativo
52966,2021-02-03,cultrun,la vacuna china es tan hija del capitalismo como la de pfizer,235,Negativo
213030,2021-01-26,tuitemil,ay por eso lo cuatroteros te alucinan les exhibes sus negocios aguas con la vacuna rusa,235,Negativo
176144,2021-02-03,adelantesiempr4,avance el gobierno sandinista aprueba el uso de la vacuna rusa contra el covid19 sputnikv en nicaragua,234,Positivo
210056,2021-01-26,noti_beka,lillytellez quizá esto te sirva países solicitando vacuna rusa tras eficacia y enorme confiabilidad lo que es abrir la boca antes de tiempo,234,Negativo
200758,2021-01-27,actualidadrt,bolivia confirma que el próximo jueves recibirá el primer lote de la vacuna rusa sputnik v contra el coronavirus,233,Negativo
186218,2021-02-02,dmimica,fantástica noticia los buenos resultados sobre la vacuna rusa de la que no se sabía nada y por la que había todas las razones de dudar esta noticia no hace retroactivamente correcta la decisión de utilizarla masivamente por algunos países no se apuesta con vidas,232,Negativo
187926,2021-02-02,alesitoide,ahora que hay publicación de la vacuna rusa en the lancet se van a dejar de romper las pelotas spoiler no,232,Negativo
194006,2021-01-30,j_fdz_menendez,esta noche presentaremos un reportaje especial sobre la vacuna rusa sputnik de la que existe públicamente poca muy poca información lo esperamos 11 pm por,232,Negativo
181382,2021-02-02,jorgeberry,no es problema de humildad las opiniones se forman con los datos disponibles quienes criticamos la vacuna rusa lo hicimos porque había falta de información para bien de méxico y el mundo cuando esa información se reveló se esfumaron las críticas es un lroceso normal,232,Negativo
211181,2021-01-26,sandraecheverr,yo tampoco confío en la vacuna rusa,231,Neutro
179844,2021-02-02,consultapara,sabían q según the lancet la vacuna rusa sputnikv está compuesta de 2 partes y q se aplican una 3 semanas después de la otra ojo no es una segunda dosis son dos partes diferentes lo sabe el gobierno podrá lograrlo con la infachturtur q tiene redd,230,Negativo
208443,2021-01-26,lrmunguiav,la doctora lily tellez descarta la vacuna sputnik después de consultar con otra prestigiosa científica de nombre paty navidad llegaron a la conclusión de que en el momento en que los mexicanos se apliquen la vacuna rusa se convertirán en venezolanos,230,Negativo
209938,2021-01-26,mamba_4f,la cura del virus no está en el capitalismo después que los países europeos se reían de la vacuna rusa sputnik v ahora no les queda de otra que hacer negocio con rusia la vacuna rusa sputnik v va a salvar al mundo,229,Negativo
189193,2021-02-02,javier__cb,la vacuna rusa sputnik v alcanza una eficacia del 92 según un ensayo con 20 000 participantes vía pais,229,Positivo
211635,2021-01-26,sumikokarima,la vacuna rusa no necesita la aprobación americana rusia tiene su propia agencia de certificacion no seas una cucaracha rastrera usa tiene a la fda méxico la cofepris y rusia tiene la suya ponte a pensar si la vacuna sirve para los rusos puede servir para los mexicanos,229,Negativo
58169,2021-01-25,alfredoferrerod,peru claro a quien le tengo miedo yo es a los morados y su ineptitud sumada la de vizcarra es la misma ministra de salud en cuántos países se están poniendo vacuna china mientras países vecinos están con la de pfizer moderna o aztrazeneca,229,Negativo
212086,2021-01-26,analucia_medina,oigan esperen nada de que la vacuna rusa y la china dónde está la segunda dosis de la vacuna pfizer dejaron a la gente a la mitad del proceso ebrard quién responde por esto,229,Negativo
207880,2021-01-26,lopezdoriga,sin mencionar el subsecretario lópez gatell criticó las declaraciones de la senadora lilly téllez quien calificó a la vacuna rusa sputnik v como de mala calidad en vivo,229,Negativo
167945,2021-02-05,giancalo2274,el pseudo escritor aguilar camín crea sus propias teorías dice que la vacuna rusa sputnik v solo sirve para curar rusos que nos diga entonces que carajos hace un virus chino contagiando a mexicanos que le avise al virus de sus teorias para que se regrese a wuhan,228,Negativo
210429,2021-01-26,msequeyro,oye lilly y si la vacuna rusa la hubieran conseguido los panistas de seguro la estarías hasta recomendando no a lo largo de tu carrera política hemos aprendido a leerte no das paso sin huarache,228,Negativo
184961,2021-02-02,diegocastaneda,que forma de hacer un oso gigante los que estos días han estado en el drama de la vacuna rusa lo triste es que además del ridículo si hicieron daño porque promovieron no vacunarse y requerimos que 80 o más de las personas se vacunen solo hicieron algo difícil aún más difícil,228,Negativo
58476,2021-01-24,joseantoniolo06,acabo de escuchar a alguien ofendidito porque les decimos vacuna rusa a la que fabrican en rusia y vacuna china a la que hacen en china pero a las demás las llamamos con el nombre del laboratorio pfizer moderna astra zeneca,228,Negativo
196979,2021-01-28,actualidadrt,aterriza en bolivia el primer lote de la vacuna rusa sputnikv contra el coronavirus,228,Negativo
217042,2021-01-24,joseantoniolo06,acabo de escuchar a alguien ofendidito porque les decimos vacuna rusa a la que fabrican en rusia y vacuna china a la que hacen en china pero a las demás las llamamos con el nombre del laboratorio pfizer moderna astra zeneca,228,Negativo
207607,2021-01-26,bta_demian,como que no queriendo por fin gatell ya aclaró que la cofepris aún no autoriza la vacuna rusa sputnik v y tampoco la comunidad científica sólo es aprobada por los chairos y uno que otro aventado,227,Negativo
54133,2021-01-31,vivirsinalergia,y me despido de hoy con una buena la vacuna china canadiense cansino ya fue autorizada y comienzan a usarla en marzo 2021,227,Positivo
189186,2021-02-02,nn_dgg,una vacuna que había que almacenar a 80 y que era un infierno logístico tenía a todo el mundo cantando sus alabanzas veréis lo especialitos que se ponen con la vacuna rusa como no dé superpoderes y no se pueda almacenar al sol en un tupper,227,Negativo
166404,2021-02-07,javicaches,los que hasta ayer criticaban a la vacuna rusa en argentina hoy elogian a la vacuna china en chile digan que odian al peronismo es más honesto,226,Negativo
50507,2021-02-07,javicaches,los que hasta ayer criticaban a la vacuna rusa en argentina hoy elogian a la vacuna china en chile digan que odian al peronismo es más honesto,226,Negativo
171502,2021-02-04,elespectador,colombia ya firmó acuerdo de confidencialidad para comprar vacuna rusa,226,Neutro
174505,2021-02-03,elsrsanto,en otros asuntos dice nuestro tywin lannister que en breve habrá vacunas de astra zeneca para aquellos que piensan que la vacuna rusa les sacará otro brazo,226,Negativo
180096,2021-02-02,agustinyluca,el clan krusty debe estar en terapia familiar después de las novedades sobre la vacuna rusa doña isa seguramente está azotando a algún esclavo para sacarse de encima tanta ira,226,Negativo
180574,2021-02-02,hectoralexx,las bravatas ignorantes que se aventaron hace días para despotricar contra la vacuna rusa tienen un nombre sociológico m a c a r t i s m o t r o p i c a l,225,Negativo
217543,2021-01-24,therealbuni,jsjss man hace 1 semana tiraban que putin era comunista y la vacuna rusa veneno y ahora lo militan esquizofrenia total encima van a tirar que es porque rusia mantiene los valores cristianos y re que tienen oblasts provincias enteros así jsjsjs,224,Negativo
179899,2021-02-02,vayalamty,loúltimo tras resultados del ensayo de la fase 3 que arrojan una eficacia del 91 6 la autorizó el uso de emergencia en méxico de la vacuna rusa contra el covid19 sputnikv informó esta noche ya podrá importarse y se prevén este mes 400 mil dosis,223,Negativo
175737,2021-02-03,el_anestesiador,me divierten hasta mis propios colegas que me dicen viste que la vacuna rusa servía gente corta e idiota,223,Negativo
195699,2021-01-29,kikemireles,solo qué hay un pequeño detalle la vacuna rusa no tiene la validación de ninguna de las principales autoridades internacionales en la materia ni la fda ni la oms ni tampoco la unión europea le han dado el ok,221,Negativo
211656,2021-01-26,lillytellez,porque no está aprobada por la oms ni la comunidad científica internacional alemania ofreció ayuda a rusia precisamente porque la vacuna tiene fallas nadie me pidió nada me preocupa que le den al pueblo la vacuna rusa solo porque es la barata,220,Negativo
55432,2021-01-29,_carlitarocha,mazzetti es incapaz de comprar las vacunas y más aún de poder distribuirlas asegurar la cadena logística y que todos se vacunen la vacuna china solo tiene 50 de efectividad y es la más cara ni en eeuu ni en europa la ponen fueramazzetti,220,Negativo
216800,2021-01-24,tamauliregio,los regios poniéndonos la vacuna rusa no certificada por la oms,220,Neutro
213138,2021-01-26,milenio,buenas noticias vacuna rusa contra covid19 llegaría a méxico en febrero si cofepris da permiso,219,Neutro
196890,2021-01-28,d666gerald,la vacuna rusa sputnik v no tiene autorización de la oms ni de la comunidad científica internacional que nos quieres meter al cuerpo,219,Negativo
58648,2021-01-23,litolobo,jeringa con dosis de vacuna china escapa desesperada gritando que por dignidad no la pongan en lópez aliaga,219,Negativo
199049,2021-01-28,milenio,elasaltoalarazón en agosto lópez gatell tenía razón sobre la vacuna rusa ahora traiciona su palabra y el juramento médico exponiendo la seguridad sanitaria de 12 millones de mexicanos lee y escucha la columna de carlos marín,218,Negativo
209605,2021-01-26,lillytellez,no cambie de tema la vacuna rusa no tiene aval de la oms ni de la comunidad científica internacional,217,Negativo
186071,2021-02-02,bonoelchairo,la vacuna rusa sputnik v tiene un 91 6 de efectividad para prevenir el covid 19 sintomático y es 100 efectiva para prevenir enfermedad grave por coronavirus si pero es rusa y nos los queremos lily tellez,216,Negativo
189311,2021-02-02,deb_estrella,última hora la vacuna rusa sputnik v mostró una eficacia del 91 6 contra el covid 19 en su fase 3 de su ensayo clínico de acuerdo a la revista médica internacional the lancet,216,Negativo
217269,2021-01-24,foro_tv,xavier tello especialista en salud y mario campos hablan sobre la vacuna rusa sputnik v y su aprobación de uso de emergencia en méxico agendapública con,216,Neutro
205309,2021-01-27,carlosajimnez4,miéntras la genio de quiere bloquear el acceso de los mexicanos a la vacuna rusa sputnik v nada más y nada menos que angela merkel se ofrece para intermediar para que toda europa tenga acceso a ella la senilidad de la cenadora es ya alarmante,216,Negativo
218255,2021-01-23,patriciomonero,aguas todo indica que esa vacuna rusa fue fabricada en el municipio de actopan o por ahí,216,Negativo
188288,2021-02-02,eabusad,buenas noticias the lancet importantísima publicación científica ha determinado que la vacuna rusa tiene 91 6 de efectividad y sin efecto adversos sinciencianohayfuturo,214,Neutro
172283,2021-02-04,noticiascaracol,colombia firmó acuerdo de confidencialidad para negociar vacuna rusa sputnik v,214,Neutro
186254,2021-02-02,elsoberano_mx,la prestigiosa revista científica terminó con las especulaciones y fake news reveló que la vacuna rusa sputnik v alcanza una eficacia cercana al 92,214,Neutro
213711,2021-01-25,danjtorres,mienten con impunidad y facilidad la vacuna rusa funciona tanto como la de pfizer moderna oxford y todas las que se vayan sumando la evidencia que realmente no existe es la de que mcario alguna vez haya dicho la verdad,214,Negativo
179441,2021-02-03,dw_espanol,méxico autorizó este martes el uso de emergencia de la vacuna rusa sputnik v contra el covid19 informó el subsecretario de salud y estratega del gobierno mexicano ante la pandemia hugo lópez gatell gs,213,Neutro
200709,2021-01-27,clarincom,giro de alberto fernández la argentina no apostó por la vacuna rusa sputnik v,213,Neutro
204597,2021-01-27,mvsnoticias,es la vacuna barata por eso la eligió el gobierno dijo sobre la vacuna rusa sputnikv por lo que fue llamada ladyantivacunas,212,Negativo
199770,2021-01-28,guruchuirer,carlos marín también se lanzó contra la vacuna rusa anti covid y llamó pendejillos de indias a quienes se la apliquen qué te parece,212,Negativo
207163,2021-01-27,lalm56,vacuna rusa sputnik v solo investiguen cuáles son los poquísimos países del mundo que localmente aprobaron esta vacuna en europa solo hungría en américa 3 obviamente venezuela argentina y bolivia y en el resto del mundo algunos otros de perfil antidemocrático,211,Negativo
209665,2021-01-26,lillytellez,no cambie de tema la vacuna rusa no tiene aval de la oms ni de la comunidad científica internacional,211,Negativo
213926,2021-01-25,abulonel,ahora salen conque la vacuna rusa no esta aprobada aja seguro el agua en lugar de quimios si lo estaba verdad fachitos déjense de p3ndejadas e investiguen,211,Negativo
215097,2021-01-25,caporedigton1,a cristina aparte de la vacuna rusa quien la vacunó anteriormente,211,Neutro
183718,2021-02-02,puente_camino,hace 3 meses nelson castro estudio 48 hs sobre la vacuna rusa al pedo,211,Neutro
195594,2021-01-29,felipevg_22,hay un gran debate por la vacuna rusa que mexico ya compró 24 millones de dosis que no ha sido aprobada por la fda que la cofepris la aprobará que no sirve para adultos mayores que argentina ya la aplica etc no se alteren de más esas vacunas tampoco llegarán a mexico,210,Negativo
50525,2021-02-07,agenciatelam,el presidente alberto fernández informó que avanzaron las negociaciones para adquirir la vacuna china sinopharm y reveló que en ese marco se ha mejorado el precio para la argentina,210,Negativo
58052,2021-01-25,eudmed,digemid no ha autorizado la vacuna china cuando el pdte anunció que las vacunas ya estaban conpradas no se contaba con el visto bueno técnico cuidado que el peru puentea a digemid y llega la vacuna sin cumplir protocolos técnicos eso no es burocracia mala,209,Negativo
177274,2021-02-03,mision_verdad,el fondo ruso de inversión directa informó en un comunicado que venezuela bolivia y otros 12 países comenzarán esta semana una campaña de inmunización con la vacuna rusa sputnik v,209,Neutro
189584,2021-02-02,elmundoes,últimahora sputnik v la vacuna rusa anticovid confirma una eficacia del 91 6 según un ensayo con 20 000 voluntarios,209,Neutro
181811,2021-02-02,antonioattolini,mx quien le dijo que lo de cowboy es despectivo aunque en mi familia somos más de rancho y a caballo también hemos encontrado trabajo en el ganado un saludo bendiciones mucha paz absténgase de comentar más imprecisiones sobre la vacuna rusa senadora,208,Negativo
216715,2021-01-24,rocasenor,ridículo monumental de la ue que ante la estafa de las farmacéuticas anglosajonas más preocupadas de maximizar beneficios en las dictaduras del golfo se ve obligada deprisa y corriendo a autorizar la vacuna rusa contra la que se lanzaron infinitos bulos e insidias,208,Negativo
217409,2021-01-24,mavica7,cristina kirchner se aplicó la vacuna rusa contra el coronavirus la enfermera sin guantes otro cuento chino perdón ruso,206,Negativo
209885,2021-01-26,donporfifirio,mensaje del general espero de corazón que la vacuna rusa sea la solución sin embargo me preocupa mucho que se esta haciendo todo al vapor que non salga más caro el caldo que las albóndigas,205,Negativo
185295,2021-02-02,xavierabadmdg,dubtavem de la vacuna rusa per manca de dades ja no sputnikv és tan bona com les altres una eina més per lluitar contra la covid19 i una pressió addicional per plantejar i avaluar vacunacions heterologues en temps d escassedats sarscov2,204,Negativo
197417,2021-01-28,monerorictus,en este experto confío y pues ya rugió el doc me pondría la vacuna rusa sputnik v si se aprueba hay que confiar en cofepris doctor alejandro macías vía gt,204,Negativo
195165,2021-01-29,actualidadrt,bolivia comienza la vacunación contra el coronavirus con sputnik v bolivia inició este 29 de enero la campaña nacional de inyecciones contra el nuevo coronavirus tras haber recibido su primer lote de 20 000 dosis de la vacuna rusa sputnikv,202,Negativo
211534,2021-01-26,donporfifirio,amigos radicales de izquierda que se congratulan por la vacuna rusa les recomiendo vayan a sus tweets de diciembre y borren los que demeritan a los argentinos cuando nos llegaban a cuenta gotas y ahí les llegó un embarque ruso de mucho mayor tamaño fin del comunicado,202,Negativo
211969,2021-01-26,aristeguionline,lilly téllez se lanza contra la vacuna rusa sputnik v,202,Neutro
213232,2021-01-26,lopezdoriga,la vacuna rusa contra el covid 19 la sputnik v podría llegar a méxico este febrero reveló el subsecretario hugo lópez gatell,201,Neutro
207594,2021-01-26,lillytellez,pero no responde el tema ya no le importa que la vacuna rusa no tiene aval de la oms ni de la comunidad científica internacional,201,Negativo
177026,2021-02-03,dw_espanol,la sputnik v aterriza en méxico el país norteamericano aprueba uso de emergencia de vacuna rusa anticovid sputnikv madeforminds e,201,Positivo
187264,2021-02-02,rafa_cavada,para quienes quieran saber cómo funciona la vacuna rusa sputnik v,200,Negativo
217205,2021-01-24,federicoarreola,por lo visto no han escuchado en la 4t la teoría en fase 3 de que la vacuna rusa poquitito mal aplicada es decir con cualquier error mínimo del personal de enfermería hace que el cerebro de la gente reduzca su tamaño y se ponga como el de vicente fox,199,Negativo
197225,2021-01-28,elfinanciero_mx,arturo herrera aseguró que la vacuna rusa utiliza una técnica idéntica a la de astrazeneca,198,Negativo
174979,2021-02-03,nicoolsze,acá hubo gente que militó contra la vacuna rusa por ignorancia pero hubo muchos otros que lo hicieron sabiendo que se equivocaban los primeros con voluntad son corregibles a los segundos les corresponde el más profundo y contundente repudio moral,198,Negativo
189938,2021-02-02,889noticias,resultados preliminares del ensayo fase iii sobre la vacuna rusa anticovid sputnikv realizado en 25 hospitales y policlínicos en moscú arrojan que no tiene efectos secundarios graves y es eficaz para todos los grupos de edad informó la revista científica the lancet jc,198,Negativo
211502,2021-01-26,hannah11569991,la killer tellez dice que la vacuna rusa no sirve ahora pero servia cuando los goberladrones decia que ya tenian 2 millones de vacunas rusas tantita madre killer tellez en serio son saco de pus,198,Negativo
179551,2021-02-02,josecampagnoli,la sputnik v tiene el 91 6 de eficacia alemania va a producirla méxico va a comprarla venezuela corea del sur y brasil también argentina fue pionera en aplicarla qué frustración deben sentir los miserables que hicieron campaña en contra de la vacuna rusa no,198,Negativo
217714,2021-01-24,actualidadrt,un diario italiano explica por qué europa ya no se ríe de la vacuna rusa sputnik v,197,Negativo
208879,2021-01-26,lillytellez,mx sigue usted intentando ocultar que la vacuna rusa no tiene aval de la oms ni de la comunidad científica internacional,197,Negativo
172728,2021-02-04,bio_saurus,aviso importante para uribistas y tibios pillen duque va traer la vacuna rusa sputnik esas vacunas traen el chip castrochavista no la acepten déjenla para nosotros los mamertos ustedes usen la de j amp j astrazeneca y pfizer que es la de los capitalistas,195,Negativo
